id,platform,accountwallet,assettype,assetname,ticker,amount,nativecurrency,nativeprice,usdprice,totalnative,totalusd,timestamp
48895,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.1473869112465602260186869898461736738681793212890625,0.1473869112465602260186869898461736738681793212890625,283.1286823223766781470355298,283.1286823223766781470355298,2025-02-24 21:00:52.327175
48896,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2642.03599160082512753433547914028167724609375,2642.03599160082512753433547914028167724609375,23935.71092914061296584231390,23935.71092914061296584231390,2025-02-24 21:00:52.327175
48897,Coinbase,DEFAULT,Crypto,EUR,EUR-USD,1971.203999999999950887286104261875152587890625,USD,1.046338227803920890683648241,1.046338227803920890683648241,2062.54610000000002401066012680530548095703125,2062.54610000000002401066012680530548095703125,2025-02-24 21:00:52.327175
48898,Coinbase,DEFAULT,Crypto,USDC,USDC-USD,6772.4520000000002255546860396862030029296875,USD,1,1,6772.4520000000002255546860396862030029296875,6772.4520000000002255546860396862030029296875,2025-02-24 21:00:52.327175
48899,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,332.32535000000001446096575818955898284912109375,USD,2.999149899338103280810826751,2.999149899338103280810826751,996.693539999999984502210281789302825927734375,996.693539999999984502210281789302825927734375,2025-02-24 21:00:52.327175
48900,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,4002.45580000000018117134459316730499267578125,USD,0.2223049908508670970301475644,0.2223049908508670970301475644,889.7658999999999878127709962427616119384765625,889.7658999999999878127709962427616119384765625,2025-02-24 21:00:52.327175
48901,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,7.585824835,USD,164.471435546875,164.471435546875,1247.651500419586181640625,1247.651500419586181640625,2025-02-24 23:01:06.152143
48902,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,29.999998304,USD,172.9616851806640688802086940,172.9616851806640688802086940,5188.850262076904,5188.850262076904,2025-02-24 23:01:06.152143
48903,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,ai16z,ai16z-USD,792.841694622,USD,0.3100192844867706529182970212,0.3100192844867706529182970212,245.79621487799116,245.79621487799116,2025-02-24 23:01:06.152143
48904,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,15487.22545,USD,1.000012040138244581439860166,1.000012040138244581439860166,15487.411918335443,15487.411918335443,2025-02-24 23:01:06.152143
48905,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,3038.724524,USD,0.5708770155906677047636187768,0.5708770155906677047636187768,1734.7379874632923,1734.7379874632923,2025-02-24 23:01:06.152143
48906,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,4917.153831428,USD,0.2098914384841918858260682048,0.2098914384841918858260682048,1032.0684909264785,1032.0684909264785,2025-02-24 23:01:06.152143
48907,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,NORA,NORA-USD,508000,USD,0.0003436779952608048818897637795,0.0003436779952608048818897637795,174.58842159248888,174.58842159248888,2025-02-24 23:01:06.152143
48908,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,30,USD,185.8819122314453,185.8819122314453,5576.457366943359,5576.457366943359,2025-02-24 23:01:06.152143
48909,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,164.471435546875,164.471435546875,8226.145872084777832031250,8226.145872084777832031250,2025-02-24 23:01:06.152143
48910,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,0.2098914384841918933333333333,0.2098914384841918933333333333,314.83715772628784,314.83715772628784,2025-02-24 23:01:06.152143
48911,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2505.1954500353649564203806221485137939453125,2505.1954500353649564203806221485137939453125,101.2926408927785005215177641,101.2926408927785005215177641,2025-02-24 23:01:06.152143
48912,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2025-02-24 23:01:06.152143
48913,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2505.1954500353649564203806221485137939453125,2505.1954500353649564203806221485137939453125,38.41054082657164078984355055,38.41054082657164078984355055,2025-02-24 23:01:06.152143
48914,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1434.100585441745124626322649419307708740234375,1434.100585441745124626322649419307708740234375,28.68201170883490249252645299,28.68201170883490249252645299,2025-02-24 23:01:06.152143
48915,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.99888598603967704292472262750379741191864013671875,0.99888598603967704292472262750379741191864013671875,17.97994774871418677264500730,17.97994774871418677264500730,2025-02-24 23:01:06.152143
48916,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020565045576638142,USD,2629.8544070378820833866484463214874267578125,2629.8544070378820833866484463214874267578125,54.08307574065672075437622588,54.08307574065672075437622588,2025-02-24 23:01:06.152143
48917,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000001175929760733999998760577858358811198513649287633597850799560546875,0.000001175929760733999998760577858358811198513649287633597850799560546875,10.66125702034494684135368794,10.66125702034494684135368794,2025-02-24 23:01:06.152143
48918,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.1394195357431182724639029402169398963451385498046875,0.1394195357431182724639029402169398963451385498046875,267.8234390767031285609623692,267.8234390767031285609623692,2025-02-24 23:01:06.152143
48919,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2507.04150239473119654576294124126434326171875,2507.04150239473119654576294124126434326171875,22712.71885752002138796684753,22712.71885752002138796684753,2025-02-24 23:01:06.152143
48920,Coinbase,DEFAULT,Crypto,EUR,EUR-USD,1971.203999999999950887286104261875152587890625,USD,1.046639718669402191966531428,1.046639718669402191966531428,2063.14040000000022700987756252288818359375,2063.14040000000022700987756252288818359375,2025-02-24 23:01:06.152143
48921,Coinbase,DEFAULT,Crypto,USDC,USDC-USD,6772.4520000000002255546860396862030029296875,USD,1,1,6772.4520000000002255546860396862030029296875,6772.4520000000002255546860396862030029296875,2025-02-24 23:01:06.152143
48922,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,332.32535000000001446096575818955898284912109375,USD,2.860300004197693545332291612,2.860300004197693545332291612,950.5502000000000180079950951039791107177734375,950.5502000000000180079950951039791107177734375,2025-02-24 23:01:06.152143
48923,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,4002.45580000000018117134459316730499267578125,USD,0.2092800125363033307291923026,0.2092800125363033307291923026,837.634000000000014551915228366851806640625,837.634000000000014551915228366851806640625,2025-02-24 23:01:06.152143
48924,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,7.585824835,USD,164.471435546875,164.471435546875,1247.651500419586181640625,1247.651500419586181640625,2025-02-25 01:00:55.067241
48925,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,29.999998304,USD,165.3622131347656158854161514,165.3622131347656158854161514,4960.866113588655,4960.866113588655,2025-02-25 01:00:55.067241
48926,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,ai16z,ai16z-USD,792.841694622,USD,0.3011687099933624106102177071,0.3011687099933624106102177071,238.77911039825912,238.77911039825912,2025-02-25 01:00:55.067241
48927,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,15487.22545,USD,0.9999840259552001937183654804,0.9999840259552001937183654804,15486.978056366837,15486.978056366837,2025-02-25 01:00:55.067241
48928,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,3038.724524,USD,0.5458909869194030633360564539,0.5458909869194030633360564539,1658.8123293825533,1658.8123293825533,2025-02-25 01:00:55.067241
48929,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,4917.153831428,USD,0.2012614458799362303626468125,0.2012614458799362303626468125,989.6334897272675,989.6334897272675,2025-02-25 01:00:55.067241
48930,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,NORA,NORA-USD,508000,USD,0.0003299789968878030708661417323,0.0003299789968878030708661417323,167.62933041900396,167.62933041900396,2025-02-25 01:00:55.067241
48931,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,30,USD,177.860595703125,177.860595703125,5335.81787109375,5335.81787109375,2025-02-25 01:00:55.067241
48932,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,164.471435546875,164.471435546875,8226.145872084777832031250,8226.145872084777832031250,2025-02-25 01:00:55.067241
48933,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,0.20126144587993618,0.20126144587993618,301.89216881990427,301.89216881990427,2025-02-25 01:00:55.067241
48934,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2492.5170482579151212121360003948211669921875,2492.5170482579151212121360003948211669921875,100.7800147029459021105531900,100.7800147029459021105531900,2025-02-25 01:00:55.067241
48935,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2025-02-25 01:00:55.067241
48936,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2492.5170482579151212121360003948211669921875,2492.5170482579151212121360003948211669921875,38.21615109578974081126838743,38.21615109578974081126838743,2025-02-25 01:00:55.067241
48937,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1428.13968756528038284159265458583831787109375,1428.13968756528038284159265458583831787109375,28.56279375130560765683185309,28.56279375130560765683185309,2025-02-25 01:00:55.067241
48938,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,1.0008005261488845949457981987507082521915435791015625,1.0008005261488845949457981987507082521915435791015625,18.01440947067992270902436758,18.01440947067992270902436758,2025-02-25 01:00:55.067241
48939,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020565233227348593,USD,2629.8544070378820833866484463214874267578125,2629.8544070378820833866484463214874267578125,54.08356923470458410628364375,54.08356923470458410628364375,2025-02-25 01:00:55.067241
48940,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000001175929760733999998760577858358811198513649287633597850799560546875,0.000001175929760733999998760577858358811198513649287633597850799560546875,10.66125702034494684135368794,10.66125702034494684135368794,2025-02-25 01:00:55.067241
48941,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.13749095227636953797656360620749182999134063720703125,0.13749095227636953797656360620749182999134063720703125,264.1186508355285989854513101,264.1186508355285989854513101,2025-02-25 01:00:55.067241
48942,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2493.41588846481090513407252728939056396484375,2493.41588846481090513407252728939056396484375,22589.27664958059270934388310,22589.27664958059270934388310,2025-02-25 01:00:55.067241
48943,Coinbase,DEFAULT,Crypto,EUR,EUR-USD,1971.203999999999950887286104261875152587890625,USD,1.046349540686808753423603728,1.046349540686808753423603728,2062.56840000000011059455573558807373046875,2062.56840000000011059455573558807373046875,2025-02-25 01:00:55.067241
48944,Coinbase,DEFAULT,Crypto,USDC,USDC-USD,6772.4520000000002255546860396862030029296875,USD,1,1,6772.4520000000002255546860396862030029296875,6772.4520000000002255546860396862030029296875,2025-02-25 01:00:55.067241
48945,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,332.32535000000001446096575818955898284912109375,USD,2.883899979342532624591169101,2.883899979342532624591169101,958.3930699999999660576577298343181610107421875,958.3930699999999660576577298343181610107421875,2025-02-25 01:00:55.067241
48946,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,4002.45580000000018117134459316730499267578125,USD,0.2088700142547483007807198454,0.2088700142547483007807198454,835.9930000000000518411980010569095611572265625,835.9930000000000518411980010569095611572265625,2025-02-25 01:00:55.067241
48947,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,7.585824835,USD,164.471435546875,164.471435546875,1247.651500419586181640625,1247.651500419586181640625,2025-02-25 03:01:19.147668
48948,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,29.999998304,USD,167.6387786865234217447907760,167.6387786865234217447907760,5029.163076280334,5029.163076280334,2025-02-25 03:01:19.147668
48949,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,ai16z,ai16z-USD,792.841694622,USD,0.3086385130882263172944626076,0.3086385130882263172944626076,244.70148174248368,244.70148174248368,2025-02-25 03:01:19.147668
48950,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,15487.22545,USD,1.000084996223449694793459599,1.000084996223449694793459599,15488.541805674964,15488.541805674964,2025-02-25 03:01:19.147668
48951,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,3038.724524,USD,0.5523610115051269451629962888,0.5523610115051269451629962888,1678.4729517620754,1678.4729517620754,2025-02-25 03:01:19.147668
48952,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,4917.153831428,USD,0.2096987217664718911829281004,0.2096987217664718911829281004,1031.1208731795614,1031.1208731795614,2025-02-25 03:01:19.147668
48953,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,NORA,NORA-USD,508000,USD,0.0003447280032560229330708661417,0.0003447280032560229330708661417,175.12182565405965,175.12182565405965,2025-02-25 03:01:19.147668
48954,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,30,USD,180.0538024902343666666666667,180.0538024902343666666666667,5401.614074707031,5401.614074707031,2025-02-25 03:01:19.147668
48955,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,164.471435546875,164.471435546875,8226.145872084777832031250,8226.145872084777832031250,2025-02-25 03:01:19.147668
48956,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,0.2096987217664718266666666667,0.2096987217664718266666666667,314.54808264970774,314.54808264970774,2025-02-25 03:01:19.147668
48957,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2511.39814379730660220957361161708831787109375,2511.39814379730660220957361161708831787109375,101.5434345910455811022776224,101.5434345910455811022776224,2025-02-25 03:01:19.147668
48958,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2025-02-25 03:01:19.147668
48959,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2511.39814379730660220957361161708831787109375,2511.39814379730660220957361161708831787109375,38.50564271651576373210072756,38.50564271651576373210072756,2025-02-25 03:01:19.147668
48960,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1402.13885732130756878177635371685028076171875,1402.13885732130756878177635371685028076171875,28.04277714642615137563552707,28.04277714642615137563552707,2025-02-25 03:01:19.147668
48961,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,1.0003747203287591815978885279037058353424072265625,1.0003747203287591815978885279037058353424072265625,18.00674496591766526876199350,18.00674496591766526876199350,2025-02-25 03:01:19.147668
48962,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020565454074994501,USD,2479.85465189005162756075151264667510986328125,2479.85465189005162756075151264667510986328125,50.99933695610633197524889611,50.99933695610633197524889611,2025-02-25 03:01:19.147668
48963,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000001175929760733999998760577858358811198513649287633597850799560546875,0.000001175929760733999998760577858358811198513649287633597850799560546875,10.66125702034494684135368794,10.66125702034494684135368794,2025-02-25 03:01:19.147668
48964,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.139622924262253034211056501590064726769924163818359375,0.139622924262253034211056501590064726769924163818359375,268.2141462496473511327975616,268.2141462496473511327975616,2025-02-25 03:01:19.147668
48965,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2510.9562045407537880237214267253875732421875,2510.9562045407537880237214267253875732421875,22748.18437700528360797390668,22748.18437700528360797390668,2025-02-25 03:01:19.147668
48966,Coinbase,DEFAULT,Crypto,EUR,EUR-USD,1971.203999999999950887286104261875152587890625,USD,1.047475451551437655647211615,1.047475451551437655647211615,2064.787800000000061118043959140777587890625,2064.787800000000061118043959140777587890625,2025-02-25 03:01:19.147668
48967,Coinbase,DEFAULT,Crypto,USDC,USDC-USD,6772.4520000000002255546860396862030029296875,USD,1,1,6772.4520000000002255546860396862030029296875,6772.4520000000002255546860396862030029296875,2025-02-25 03:01:19.147668
48968,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,332.32535000000001446096575818955898284912109375,USD,2.877949876529130184205256600,2.877949876529130184205256600,956.41570000000001527951098978519439697265625,956.41570000000001527951098978519439697265625,2025-02-25 03:01:19.147668
48969,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,4002.45580000000018117134459316730499267578125,USD,0.2127649979295211563018847597,0.2127649979295211563018847597,851.58249999999998181010596454143524169921875,851.58249999999998181010596454143524169921875,2025-02-25 03:01:19.147668
48970,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,7.585824835,USD,164.471435546875,164.471435546875,1247.651500419586181640625,1247.651500419586181640625,2025-02-25 05:01:09.620675
48971,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,29.999998304,USD,161.5216064453124843749991167,161.5216064453124843749991167,4845.64791941873,4845.64791941873,2025-02-25 05:01:09.620675
48972,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,ai16z,ai16z-USD,792.841694622,USD,0.2977392077445983974486334176,0.2977392077445983974486334176,236.0600580236391,236.0600580236391,2025-02-25 05:01:09.620675
48973,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,15487.22545,USD,0.9999600052833557091402708288,0.9999600052833557091402708288,15486.606042806521,15486.606042806521,2025-02-25 05:01:09.620675
48974,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,3038.724524,USD,0.5344669818878173834753307832,0.5344669818878173834753307832,1624.0979251307745,1624.0979251307745,2025-02-25 05:01:09.620675
48975,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,4917.153831428,USD,0.2107897698879241914219397636,0.2107897698879241914219397636,1036.4857246302329,1036.4857246302329,2025-02-25 05:01:09.620675
48976,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,NORA,NORA-USD,508000,USD,0.0003602979995775967913385826772,0.0003602979995775967913385826772,183.03138378541917,183.03138378541917,2025-02-25 05:01:09.620675
48977,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,30,USD,173.5186614990234333333333333,173.5186614990234333333333333,5205.559844970703,5205.559844970703,2025-02-25 05:01:09.620675
48978,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,164.471435546875,164.471435546875,8226.145872084777832031250,8226.145872084777832031250,2025-02-25 05:01:09.620675
48979,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,0.2107897698879242,0.2107897698879242,316.1846548318863,316.1846548318863,2025-02-25 05:01:09.620675
48980,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2487.46395625459672373835928738117218017578125,2487.46395625459672373835928738117218017578125,100.5757028862039885549011555,100.5757028862039885549011555,2025-02-25 05:01:09.620675
48981,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2025-02-25 05:01:09.620675
48982,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2487.46395625459672373835928738117218017578125,2487.46395625459672373835928738117218017578125,38.13867530575062667380300247,38.13867530575062667380300247,2025-02-25 05:01:09.620675
48983,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1350.83639892369546942063607275485992431640625,1350.83639892369546942063607275485992431640625,27.01672797847390938841272146,27.01672797847390938841272146,2025-02-25 05:01:09.620675
48984,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.9995250380098352760427360408357344567775726318359375,0.9995250380098352760427360408357344567775726318359375,17.99145068417703496876924874,17.99145068417703496876924874,2025-02-25 05:01:09.620675
48985,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020565454074994501,USD,2485.25653290673244555364362895488739013671875,2485.25653290673244555364362895488739013671875,51.11042909207346594167144188,51.11042909207346594167144188,2025-02-25 05:01:09.620675
48986,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000001175929760733999998760577858358811198513649287633597850799560546875,0.000001175929760733999998760577858358811198513649287633597850799560546875,10.66125702034494684135368794,10.66125702034494684135368794,2025-02-25 05:01:09.620675
48987,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.1393851752716339376103604763557086698710918426513671875,0.1393851752716339376103604763557086698710918426513671875,267.7574329779725510080804605,267.7574329779725510080804605,2025-02-25 05:01:09.620675
48988,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2487.46395625459672373835928738117218017578125,2487.46395625459672373835928738117218017578125,22535.35470101273538211962663,22535.35470101273538211962663,2025-02-25 05:01:09.620675
48989,Coinbase,DEFAULT,Crypto,EUR,EUR-USD,1971.203999999999950887286104261875152587890625,USD,1.047313367870600937654756197,1.047313367870600937654756197,2064.46829999999999927240423858165740966796875,2064.46829999999999927240423858165740966796875,2025-02-25 05:01:09.620675
48990,Coinbase,DEFAULT,Crypto,USDC,USDC-USD,6772.4520000000002255546860396862030029296875,USD,1,1,6772.4520000000002255546860396862030029296875,6772.4520000000002255546860396862030029296875,2025-02-25 05:01:09.620675
48991,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,332.32535000000001446096575818955898284912109375,USD,2.788050023869680716829087244,2.788050023869680716829087244,926.539700000000038926373235881328582763671875,926.539700000000038926373235881328582763671875,2025-02-25 05:01:09.620675
48992,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,4002.45580000000018117134459316730499267578125,USD,0.2074550005024415203340090255,0.2074550005024415203340090255,830.3294700000000148065737448632717132568359375,830.3294700000000148065737448632717132568359375,2025-02-25 05:01:09.620675
48993,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,7.585824835,USD,164.471435546875,164.471435546875,1247.651500419586181640625,1247.651500419586181640625,2025-02-25 07:00:45.609151
48994,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,29.999998304,USD,166.3983612060546535156230787,166.3983612060546535156230787,4991.950553970019,4991.950553970019,2025-02-25 07:00:45.609151
48995,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,ai16z,ai16z-USD,792.841694622,USD,0.2969184517860412409000810547,0.2969184517860412409000810547,235.40932847858554,235.40932847858554,2025-02-25 07:00:45.609151
48996,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,15487.22545,USD,1.000048041343688969156189303,1.000048041343688969156189303,15487.969477120632,15487.969477120632,2025-02-25 07:00:45.609151
